code2	country	state	date	type	count	lockdown	population	countPC	growth	growthPC
DK	Denmark	""	2020-12-16	Confirmed	119779	2020-03-11	5837213	0.020519895367875	3692	0.000632493623241092
DK	Denmark	""	2020-12-16	Deaths	975	2020-03-11	5837213	0.000167031766700992	14	2.39840485519372e-06
DK	Denmark	""	2020-12-17	Confirmed	123813	2020-03-11	5837213	0.0212109785954359	4034	0.000691083227560823
DK	Denmark	""	2020-12-17	Deaths	992	2020-03-11	5837213	0.000169944115453728	17	2.91234875273526e-06
DK	Denmark	""	2020-12-18	Confirmed	128321	2020-03-11	5837213	0.0219832649588083	4508	0.000772286363372385
DK	Denmark	""	2020-12-18	Deaths	1007	2020-03-11	5837213	0.000172513834941435	15	2.56971948770757e-06
DK	Denmark	""	2020-12-19	Confirmed	131606	2020-03-11	5837213	0.0225460335266162	3285	0.000562768567807959
DK	Denmark	""	2020-12-19	Deaths	1019	2020-03-11	5837213	0.000174569610531601	12	2.05577559016606e-06
DK	Denmark	""	2020-12-20	Confirmed	134434	2020-03-11	5837213	0.0230305113073654	2828	0.000484477780749136
DK	Denmark	""	2020-12-20	Deaths	1035	2020-03-11	5837213	0.000177310644651823	16	2.74103412022144e-06
DK	Denmark	""	2020-12-21	Confirmed	137632	2020-03-11	5837213	0.0235783755021446	3198	0.000547864194779254
DK	Denmark	""	2020-12-21	Deaths	1053	2020-03-11	5837213	0.000180394308037072	18	3.08366338524907e-06
DK	Denmark	""	2020-12-22	Confirmed	140175	2020-03-11	5837213	0.0240140286126273	2543	0.00043565311048269
DK	Denmark	""	2020-12-22	Deaths	1070	2020-03-11	5837213	0.000183306656789807	17	2.91234875273526e-06
DK	Denmark	""	2020-12-23	Confirmed	143472	2020-03-11	5837213	0.0245788529560254	3297	0.000564824343398124
DK	Denmark	""	2020-12-23	Deaths	1096	2020-03-11	5837213	0.000187760837235167	26	4.45418044535981e-06
DK	Denmark	""	2020-12-24	Confirmed	146341	2020-03-11	5837213	0.0250703546367076	2869	0.000491501680682203
DK	Denmark	""	2020-12-24	Deaths	1114	2020-03-11	5837213	0.000190844500620416	18	3.08366338524907e-06
DK	Denmark	""	2020-12-25	Confirmed	149333	2020-03-11	5837213	0.025582928017189	2992	0.000512573380481406
DK	Denmark	""	2020-12-25	Deaths	1134	2020-03-11	5837213	0.000194270793270693	20	3.42629265027676e-06
DK	Denmark	""	2020-12-26	Confirmed	151167	2020-03-11	5837213	0.0258971190532194	1834	0.000314191036030378
DK	Denmark	""	2020-12-26	Deaths	1153	2020-03-11	5837213	0.000197525771288456	19	3.25497801776295e-06
DK	Denmark	""	2020-12-27	Confirmed	153347	2020-03-11	5837213	0.0262705849520996	2180	0.000373465898880168
DK	Denmark	""	2020-12-27	Deaths	1174	2020-03-11	5837213	0.000201123378571246	21	3.59760728279061e-06
DK	Denmark	""	2020-12-28	Confirmed	155826	2020-03-11	5837213	0.0266952739261014	2479	0.000424688974001806
DK	Denmark	""	2020-12-28	Deaths	1204	2020-03-11	5837213	0.000206262817546661	30	5.13943897541513e-06
DK	Denmark	""	2020-12-29	Confirmed	158447	2020-03-11	5837213	0.0271442895779202	2621	0.00044901565181877
DK	Denmark	""	2020-12-29	Deaths	1226	2020-03-11	5837213	0.000210031739461966	22	3.76892191530445e-06
DK	Denmark	""	2020-12-30	Confirmed	161230	2020-03-11	5837213	0.0276210582002062	2783	0.000476768622286013
DK	Denmark	""	2020-12-30	Deaths	1256	2020-03-11	5837213	0.000215171178437381	30	5.13943897541513e-06
DK	Denmark	""	2020-12-31	Confirmed	163479	2020-03-11	5837213	0.0280063448087298	2249	0.000385286608523622
DK	Denmark	""	2020-12-31	Deaths	1298	2020-03-11	5837213	0.000222366393002962	42	7.19521456558122e-06
DK	Denmark	""	2021-01-01	Confirmed	165930	2020-03-11	5837213	0.0284262369730212	2451	0.000419892164291415
DK	Denmark	""	2021-01-01	Deaths	1322	2020-03-11	5837213	0.000226477944183294	24	4.11155118033212e-06
DK	Denmark	""	2021-01-02	Confirmed	167541	2020-03-11	5837213	0.028702224846001	1611	0.000275987872979795
DK	Denmark	""	2021-01-02	Deaths	1345	2020-03-11	5837213	0.000230418180731113	23	3.9402365478183e-06
DK	Denmark	""	2021-01-03	Confirmed	168711	2020-03-11	5837213	0.0289026629660422	1170	0.000200438120041193
DK	Denmark	""	2021-01-03	Deaths	1374	2020-03-11	5837213	0.000235386305074014	29	4.96812434290132e-06
DK	Denmark	""	2021-01-04	Confirmed	170787	2020-03-11	5837213	0.0292583121431409	2076	0.000355649177098728
DK	Denmark	""	2021-01-04	Deaths	1389	2020-03-11	5837213	0.000237956024561722	15	2.56971948770757e-06
DK	Denmark	""	2021-01-05	Confirmed	172779	2020-03-11	5837213	0.0295995708911085	1992	0.000341258747967567
DK	Denmark	""	2021-01-05	Deaths	1420	2020-03-11	5837213	0.000243266778169651	31	5.31075360792898e-06
DK	Denmark	""	2021-01-06	Confirmed	174995	2020-03-11	5837213	0.0299792041167592	2216	0.000379633225650666
DK	Denmark	""	2021-01-06	Deaths	1450	2020-03-11	5837213	0.000248406217145066	30	5.13943897541513e-06
DK	Denmark	""	2021-01-07	Confirmed	176837	2020-03-11	5837213	0.0302947656698496	1842	0.000315561553090489
DK	Denmark	""	2021-01-07	Deaths	1487	2020-03-11	5837213	0.000254744858548078	37	6.33864140301202e-06
DK	Denmark	""	2021-01-08	Confirmed	178497	2020-03-11	5837213	0.0305791479598226	1660	0.000284382289972972
DK	Denmark	""	2021-01-08	Deaths	1517	2020-03-11	5837213	0.000259884297523493	30	5.13943897541519e-06
DK	Denmark	""	2021-01-09	Confirmed	180240	2020-03-11	5837213	0.0308777493642942	1743	0.000298601404471618
DK	Denmark	""	2021-01-09	Deaths	1542	2020-03-11	5837213	0.000264167163336339	25	4.28286581284594e-06
DK	Denmark	""	2021-01-10	Confirmed	181486	2020-03-11	5837213	0.0310912073964065	1246	0.000213458032112243
DK	Denmark	""	2021-01-10	Deaths	1570	2020-03-11	5837213	0.000268963973046726	28	4.7968097103875e-06
DK	Denmark	""	2021-01-11	Confirmed	182725	2020-03-11	5837213	0.0313034662260911	1239	0.000212258829684644
DK	Denmark	""	2021-01-11	Deaths	1597	2020-03-11	5837213	0.0002735894681246	27	4.62549507787363e-06
DK	Denmark	""	2021-01-12	Confirmed	183801	2020-03-11	5837213	0.031487800770676	1076	0.000184334544584892
DK	Denmark	""	2021-01-12	Deaths	1623	2020-03-11	5837213	0.00027804364856996	26	4.45418044535981e-06
DK	Denmark	""	2021-01-13	Confirmed	185159	2020-03-11	5837213	0.0317204460416298	1358	0.000232645270953791
DK	Denmark	""	2021-01-13	Deaths	1660	2020-03-11	5837213	0.000284382289972972	37	6.33864140301202e-06
DK	Denmark	""	2021-01-14	Confirmed	185159	2020-03-11	5837213	0.0317204460416298	0	0
DK	Denmark	""	2021-01-14	Deaths	1660	2020-03-11	5837213	0.000284382289972972	0	0
DK	Denmark	""	2021-01-15	Confirmed	187320	2020-03-11	5837213	0.0320906569624922	2161	0.00037021092086241
DK	Denmark	""	2021-01-15	Deaths	1720	2020-03-11	5837213	0.000294661167923802	60	1.02788779508303e-05
DK	Denmark	""	2021-01-16	Confirmed	188199	2020-03-11	5837213	0.0322412425244719	879	0.000150585561979659
DK	Denmark	""	2021-01-16	Deaths	1747	2020-03-11	5837213	0.000299286663001676	27	4.62549507787368e-06
DK	Denmark	""	2021-01-17	Confirmed	189088	2020-03-11	5837213	0.0323935412327767	889	0.000152298708304806
DK	Denmark	""	2021-01-17	Deaths	1775	2020-03-11	5837213	0.000304083472712063	28	4.79680971038744e-06
DK	Denmark	""	2021-01-18	Confirmed	189895	2020-03-11	5837213	0.0325317921412153	807	0.000138250908438664
DK	Denmark	""	2021-01-18	Deaths	1805	2020-03-11	5837213	0.000309222911687478	30	5.13943897541519e-06
DK	Denmark	""	2021-01-19	Confirmed	190619	2020-03-11	5837213	0.0326558239351554	724	0.000124031793940022
DK	Denmark	""	2021-01-19	Deaths	1837	2020-03-11	5837213	0.000314704979927921	32	5.48206824044282e-06
DK	Denmark	""	2021-01-20	Confirmed	191505	2020-03-11	5837213	0.0328076086995626	886	0.000151784764407262
DK	Denmark	""	2021-01-20	Deaths	1872	2020-03-11	5837213	0.000320700992065905	35	5.99601213798433e-06
DK	Denmark	""	2021-01-21	Confirmed	192265	2020-03-11	5837213	0.0329378078202731	760	0.000130199120710516
DK	Denmark	""	2021-01-21	Deaths	1909	2020-03-11	5837213	0.000327039633468917	37	6.33864140301202e-06
DK	Denmark	""	2021-01-22	Confirmed	193038	2020-03-11	5837213	0.0330702340312063	773	0.000132426210933199
DK	Denmark	""	2021-01-22	Deaths	1941	2020-03-11	5837213	0.00033252170170936	32	5.48206824044282e-06
DK	Denmark	""	2021-01-23	Confirmed	193917	2020-03-11	5837213	0.033220819593186	879	0.000150585561979659
DK	Denmark	""	2021-01-23	Deaths	1969	2020-03-11	5837213	0.000337318511419748	28	4.79680971038744e-06
DK	Denmark	""	2021-01-24	Confirmed	194671	2020-03-11	5837213	0.0333499908261014	754	0.000129171232915434
DK	Denmark	""	2021-01-24	Deaths	1983	2020-03-11	5837213	0.000339716916274942	14	2.39840485519378e-06
DK	Denmark	""	2021-01-25	Confirmed	195296	2020-03-11	5837213	0.0334570624714226	625	0.000107071645321151
DK	Denmark	""	2021-01-25	Deaths	2010	2020-03-11	5837213	0.000344342411352815	27	4.62549507787363e-06
DK	Denmark	""	2021-01-26	Confirmed	195948	2020-03-11	5837213	0.0335687596118216	652	0.000111697140399027
DK	Denmark	""	2021-01-26	Deaths	2030	2020-03-11	5837213	0.000347768704003092	20	3.42629265027674e-06
DK	Denmark	""	2021-01-27	Confirmed	196540	2020-03-11	5837213	0.0336701778742698	592	0.000101418262448187
DK	Denmark	""	2021-01-27	Deaths	2050	2020-03-11	5837213	0.000351194996653369	20	3.42629265027679e-06
DK	Denmark	""	2021-01-28	Confirmed	197208	2020-03-11	5837213	0.033784616048789	668	0.000114438174519248
DK	Denmark	""	2021-01-28	Deaths	2071	2020-03-11	5837213	0.000354792603936159	21	3.59760728279061e-06
DK	Denmark	""	2021-01-29	Confirmed	197664	2020-03-11	5837213	0.0338627355212154	456	7.81194724263079e-05
DK	Denmark	""	2021-01-29	Deaths	2084	2020-03-11	5837213	0.000357019694158839	13	2.2270902226799e-06
DK	Denmark	""	2021-01-30	Confirmed	198095	2020-03-11	5837213	0.0339365721278288	431	7.38366066134616e-05
DK	Denmark	""	2021-01-30	Deaths	2106	2020-03-11	5837213	0.000360788616074144	22	3.76892191530443e-06
DK	Denmark	""	2021-01-31	Confirmed	198472	2020-03-11	5837213	0.0340011577442865	377	6.45856164577172e-05
DK	Denmark	""	2021-01-31	Deaths	2125	2020-03-11	5837213	0.000364043594091907	19	3.25497801776292e-06
DK	Denmark	""	2021-02-01	Confirmed	198960	2020-03-11	5837213	0.0340847592849533	488	8.3601540666757e-05
DK	Denmark	""	2021-02-01	Deaths	2145	2020-03-11	5837213	0.000367469886742183	20	3.42629265027679e-06
DK	Denmark	""	2021-02-02	Confirmed	199357	2020-03-11	5837213	0.0341527711940613	397	6.801190910799e-05
DK	Denmark	""	2021-02-02	Deaths	2160	2020-03-11	5837213	0.000370039606229891	15	2.56971948770759e-06
DK	Denmark	""	2021-02-03	Confirmed	199782	2020-03-11	5837213	0.0342255799128797	425	7.28087188183874e-05
DK	Denmark	""	2021-02-03	Deaths	2170	2020-03-11	5837213	0.000371752752555029	10	1.71314632513834e-06
DK	Denmark	""	2021-02-04	Confirmed	200335	2020-03-11	5837213	0.0343203169046598	553	9.47369917801491e-05
DK	Denmark	""	2021-02-04	Deaths	2184	2020-03-11	5837213	0.000374151157410223	14	2.39840485519378e-06
DK	Denmark	""	2021-02-05	Confirmed	200773	2020-03-11	5837213	0.0343953527137009	438	7.50358090410644e-05
DK	Denmark	""	2021-02-05	Deaths	2201	2020-03-11	5837213	0.000377063506162958	17	2.91234875273523e-06
DK	Denmark	""	2021-02-06	Confirmed	201186	2020-03-11	5837213	0.0344661056569291	413	7.07529432282111e-05
DK	Denmark	""	2021-02-06	Deaths	2215	2020-03-11	5837213	0.000379461911018152	14	2.39840485519372e-06
DK	Denmark	""	2021-02-07	Confirmed	201621	2020-03-11	5837213	0.0345406275220726	435	7.45218651435203e-05
DK	Denmark	""	2021-02-07	Deaths	2216	2020-03-11	5837213	0.000379633225650666	1	1.71314632513872e-07
DK	Denmark	""	2021-02-08	Confirmed	202051	2020-03-11	5837213	0.0346142928140536	430	7.36652919809538e-05
DK	Denmark	""	2021-02-08	Deaths	2216	2020-03-11	5837213	0.000379633225650666	0	0
DK	Denmark	""	2021-02-09	Confirmed	202417	2020-03-11	5837213	0.0346769939695536	366	6.27011555000626e-05
DK	Denmark	""	2021-02-09	Deaths	2244	2020-03-11	5837213	0.000384430035361053	28	4.79680971038744e-06
DK	Denmark	""	2021-02-10	Confirmed	202887	2020-03-11	5837213	0.0347575118468351	470	8.05178772815066e-05
DK	Denmark	""	2021-02-10	Deaths	2255	2020-03-11	5837213	0.000386314496318706	11	1.88446095765221e-06
DK	Denmark	""	2021-02-11	Confirmed	203365	2020-03-11	5837213	0.0348394002411767	478	8.18883943416102e-05
DK	Denmark	""	2021-02-11	Deaths	2269	2020-03-11	5837213	0.000388712901173899	14	2.39840485519378e-06
DK	Denmark	""	2021-02-12	Confirmed	203793	2020-03-11	5837213	0.0349127229038927	428	7.33226627159245e-05
DK	Denmark	""	2021-02-12	Deaths	2280	2020-03-11	5837213	0.000390597362131552	11	1.88446095765221e-06
DK	Denmark	""	2021-02-13	Confirmed	204067	2020-03-11	5837213	0.0349596631132015	274	4.69402093087948e-05
DK	Denmark	""	2021-02-13	Deaths	2284	2020-03-11	5837213	0.000391282620661607	4	6.85258530055326e-07
DK	Denmark	""	2021-02-14	Confirmed	204362	2020-03-11	5837213	0.035010200929793	295	5.05378165915824e-05
DK	Denmark	""	2021-02-14	Deaths	2292	2020-03-11	5837213	0.000392653137721718	8	1.37051706011071e-06
DK	Denmark	""	2021-02-15	Confirmed	204799	2020-03-11	5837213	0.0350850654242016	437	7.48644944085428e-05
DK	Denmark	""	2021-02-15	Deaths	2301	2020-03-11	5837213	0.000394194969414342	9	1.54183169262458e-06
DK	Denmark	""	2021-02-16	Confirmed	205183	2020-03-11	5837213	0.0351508502430869	384	6.5784818885313e-05
DK	Denmark	""	2021-02-16	Deaths	2308	2020-03-11	5837213	0.000395394171841939	7	1.19920242759683e-06
DK	Denmark	""	2021-02-17	Confirmed	205597	2020-03-11	5837213	0.0352217745009476	414	7.09242578607328e-05
DK	Denmark	""	2021-02-17	Deaths	2316	2020-03-11	5837213	0.00039676468890205	8	1.37051706011071e-06
DK	Denmark	""	2021-02-18	Confirmed	206065	2020-03-11	5837213	0.0353019497489641	468	8.01752480164772e-05
DK	Denmark	""	2021-02-18	Deaths	2319	2020-03-11	5837213	0.000397278632799591	3	5.13943897541562e-07
DK	Denmark	""	2021-02-19	Confirmed	206617	2020-03-11	5837213	0.0353965154261117	552	9.45656771476344e-05
DK	Denmark	""	2021-02-19	Deaths	2327	2020-03-11	5837213	0.000398649149859702	8	1.37051706011071e-06
DK	Denmark	""	2021-02-20	Confirmed	207081	2020-03-11	5837213	0.0354760054155982	464	7.94899894864254e-05
DK	Denmark	""	2021-02-20	Deaths	2333	2020-03-11	5837213	0.000399677037654785	6	1.02788779508302e-06
DK	Denmark	""	2021-02-21	Confirmed	207577	2020-03-11	5837213	0.035560977473325	496	8.49720577268606e-05
DK	Denmark	""	2021-02-21	Deaths	2338	2020-03-11	5837213	0.000400533610817354	5	8.56573162569198e-07
DK	Denmark	""	2021-02-22	Confirmed	208027	2020-03-11	5837213	0.0356380690579563	450	7.70915846312267e-05
DK	Denmark	""	2021-02-22	Deaths	2343	2020-03-11	5837213	0.000401390183979923	5	8.56573162569198e-07
DK	Denmark	""	2021-02-23	Confirmed	208556	2020-03-11	5837213	0.0357286944985561	529	9.06254405998244e-05
DK	Denmark	""	2021-02-23	Deaths	2343	2020-03-11	5837213	0.000401390183979923	0	0
DK	Denmark	""	2021-02-24	Confirmed	209079	2020-03-11	5837213	0.0358182920513608	523	8.95975528047363e-05
DK	Denmark	""	2021-02-24	Deaths	2345	2020-03-11	5837213	0.000401732813244951	2	3.42629265027636e-07
DK	Denmark	""	2021-02-25	Confirmed	209682	2020-03-11	5837213	0.0359215947747667	603	0.000103302723405842
DK	Denmark	""	2021-02-25	Deaths	2351	2020-03-11	5837213	0.000402760701040034	6	1.02788779508307e-06
DK	Denmark	""	2021-02-26	Confirmed	210212	2020-03-11	5837213	0.036012391529999	530	9.07967552323391e-05
DK	Denmark	""	2021-02-26	Deaths	2353	2020-03-11	5837213	0.000403103330305062	2	3.42629265027636e-07
DK	Denmark	""	2021-02-27	Confirmed	210732	2020-03-11	5837213	0.0361014751389062	520	8.90836089071923e-05
DK	Denmark	""	2021-02-27	Deaths	2358	2020-03-11	5837213	0.000403959903467631	5	8.56573162569198e-07
DK	Denmark	""	2021-02-28	Confirmed	211195	2020-03-11	5837213	0.0361807938137601	463	7.93186748539107e-05
DK	Denmark	""	2021-02-28	Deaths	2361	2020-03-11	5837213	0.000404473847365172	3	5.13943897541508e-07
DK	Denmark	""	2021-03-01	Confirmed	211692	2020-03-11	5837213	0.0362659371861195	497	8.51433723593753e-05
DK	Denmark	""	2021-03-01	Deaths	2365	2020-03-11	5837213	0.000405159105895228	4	6.8525853005538e-07
DK	Denmark	""	2021-03-02	Confirmed	212224	2020-03-11	5837213	0.0363570765706168	532	9.11393844973615e-05
DK	Denmark	""	2021-03-02	Deaths	2367	2020-03-11	5837213	0.000405501735160255	2	3.4262926502769e-07
DK	Denmark	""	2021-03-03	Confirmed	212798	2020-03-11	5837213	0.0364554111696798	574	9.83345990629436e-05
DK	Denmark	""	2021-03-03	Deaths	2370	2020-03-11	5837213	0.000406015679057797	3	5.13943897541508e-07
DK	Denmark	""	2021-03-04	Confirmed	213318	2020-03-11	5837213	0.036544494778587	520	8.90836089071923e-05
DK	Denmark	""	2021-03-04	Deaths	2374	2020-03-11	5837213	0.000406700937587852	4	6.85258530055326e-07
DK	Denmark	""	2021-03-05	Confirmed	213932	2020-03-11	5837213	0.0366496819629505	614	0.000105187184363503
DK	Denmark	""	2021-03-05	Deaths	2377	2020-03-11	5837213	0.000407214881485394	3	5.13943897541508e-07
DK	Denmark	""	2021-03-06	Confirmed	214326	2020-03-11	5837213	0.0367171799281609	394	6.7497965210446e-05
DK	Denmark	""	2021-03-06	Deaths	2377	2020-03-11	5837213	0.000407214881485394	0	0
DK	Denmark	""	2021-03-07	Confirmed	214839	2020-03-11	5837213	0.0368050643346405	513	8.78844064796033e-05
DK	Denmark	""	2021-03-07	Deaths	2379	2020-03-11	5837213	0.000407557510750422	2	3.4262926502769e-07
DK	Denmark	""	2021-03-08	Confirmed	215264	2020-03-11	5837213	0.0368778730534589	425	7.28087188183804e-05
DK	Denmark	""	2021-03-08	Deaths	2381	2020-03-11	5837213	0.000407900140015449	2	3.4262926502769e-07
DK	Denmark	""	2021-03-09	Confirmed	215791	2020-03-11	5837213	0.0369681558647937	527	9.0282811334795e-05
DK	Denmark	""	2021-03-09	Deaths	2381	2020-03-11	5837213	0.000407900140015449	0	0
DK	Denmark	""	2021-03-10	Confirmed	217798	2020-03-11	5837213	0.037311984332249	2007	0.000343828467455273
DK	Denmark	""	2021-03-10	Deaths	2382	2020-03-11	5837213	0.000408071454647963	1	1.71314632513818e-07
DK	Denmark	""	2021-03-11	Confirmed	218660	2020-03-11	5837213	0.0374596575454759	862	0.00014767321322693
DK	Denmark	""	2021-03-11	Deaths	2384	2020-03-11	5837213	0.000408414083912991	2	3.4262926502769e-07
DK	Denmark	""	2021-03-12	Confirmed	219305	2020-03-11	5837213	0.0375701554834473	645	0.000110497937971424
DK	Denmark	""	2021-03-12	Deaths	2387	2020-03-11	5837213	0.000408928027810532	3	5.13943897541508e-07
DK	Denmark	""	2021-03-13	Confirmed	219918	2020-03-11	5837213	0.0376751713531783	613	0.000105015869730982
DK	Denmark	""	2021-03-13	Deaths	2390	2020-03-11	5837213	0.000409441971708074	3	5.13943897541508e-07
DK	Denmark	""	2021-03-14	Confirmed	220459	2020-03-11	5837213	0.0377678525693683	541	9.26812161899868e-05
DK	Denmark	""	2021-03-14	Deaths	2391	2020-03-11	5837213	0.000409613286340588	1	1.71314632513872e-07
DK	Denmark	""	2021-03-15	Confirmed	221071	2020-03-11	5837213	0.0378726971244668	612	0.000104844555098467
DK	Denmark	""	2021-03-15	Deaths	2393	2020-03-11	5837213	0.000409955915605615	2	3.4262926502769e-07
DK	Denmark	""	2021-03-16	Confirmed	221842	2020-03-11	5837213	0.0380047807061349	771	0.00013208358166817
DK	Denmark	""	2021-03-16	Deaths	2395	2020-03-11	5837213	0.000410298544870643	2	3.42629265027636e-07
DK	Denmark	""	2021-03-17	Confirmed	222629	2020-03-11	5837213	0.0381396053219233	787	0.000134824615788391
DK	Denmark	""	2021-03-17	Deaths	2396	2020-03-11	5837213	0.000410469859503157	1	1.71314632513872e-07
DK	Denmark	""	2021-03-18	Confirmed	223415	2020-03-11	5837213	0.0382742586230792	786	0.000134653301155876
DK	Denmark	""	2021-03-18	Deaths	2397	2020-03-11	5837213	0.000410641174135671	1	1.71314632513818e-07
DK	Denmark	""	2021-03-19	Confirmed	224258	2020-03-11	5837213	0.0384186768582884	843	0.000144418235209165
DK	Denmark	""	2021-03-19	Deaths	2397	2020-03-11	5837213	0.000410641174135671	0	0
DK	Denmark	""	2021-03-20	Confirmed	224848	2020-03-11	5837213	0.0385197524914715	590	0.000101075633183165
DK	Denmark	""	2021-03-20	Deaths	2399	2020-03-11	5837213	0.000410983803400698	2	3.4262926502769e-07
DK	Denmark	""	2021-03-21	Confirmed	225505	2020-03-11	5837213	0.0386323062050331	657	0.000112553713561593
DK	Denmark	""	2021-03-21	Deaths	2400	2020-03-11	5837213	0.000411155118033212	1	1.71314632513818e-07
DK	Denmark	""	2021-03-22	Confirmed	226777	2020-03-11	5837213	0.0388502184175907	1272	0.000217912212557604
DK	Denmark	""	2021-03-22	Deaths	2402	2020-03-11	5837213	0.00041149774729824	2	3.4262926502769e-07
DK	Denmark	""	2021-03-23	Confirmed	227031	2020-03-11	5837213	0.0388937323342492	254	4.3513916658515e-05
DK	Denmark	""	2021-03-23	Deaths	2403	2020-03-11	5837213	0.000411669061930754	1	1.71314632513818e-07
DK	Denmark	""	2021-03-24	Confirmed	225030	2020-03-11	5837213	0.0385509317545891	-2001	-0.000342800579660192
DK	Denmark	""	2021-03-24	Deaths	2404	2020-03-11	5837213	0.000411840376563267	1	1.71314632513872e-07
DK	Denmark	""	2021-03-25	Confirmed	225844	2020-03-11	5837213	0.0386903818654553	814	0.000139450110866267
DK	Denmark	""	2021-03-25	Deaths	2409	2020-03-11	5837213	0.000412696949725837	5	8.56573162569198e-07
DK	Denmark	""	2021-03-26	Confirmed	226633	2020-03-11	5837213	0.0388255491105087	789	0.000135167245053414
DK	Denmark	""	2021-03-26	Deaths	2411	2020-03-11	5837213	0.000413039578990864	2	3.42629265027636e-07
DK	Denmark	""	2021-03-27	Confirmed	227049	2020-03-11	5837213	0.0388968159976345	416	7.12668871257621e-05
DK	Denmark	""	2021-03-27	Deaths	2413	2020-03-11	5837213	0.000413382208255892	2	3.4262926502769e-07
DK	Denmark	""	2021-03-28	Confirmed	228013	2020-03-11	5837213	0.0390619633033778	964	0.000165147305743338
DK	Denmark	""	2021-03-28	Deaths	2414	2020-03-11	5837213	0.000413553522888406	1	1.71314632513818e-07
DK	Denmark	""	2021-03-29	Confirmed	228692	2020-03-11	5837213	0.0391782859388547	679	0.000116322635476895
DK	Denmark	""	2021-03-29	Deaths	2415	2020-03-11	5837213	0.00041372483752092	1	1.71314632513872e-07
DK	Denmark	""	2021-03-30	Confirmed	229902	2020-03-11	5837213	0.0393855766441965	1210	0.000207290705341742
DK	Denmark	""	2021-03-30	Deaths	2417	2020-03-11	5837213	0.000414067466785947	2	3.4262926502769e-07
DK	Denmark	""	2021-03-31	Confirmed	230603	2020-03-11	5837213	0.0395056682015887	701	0.000120091557392205
DK	Denmark	""	2021-03-31	Deaths	2419	2020-03-11	5837213	0.000414410096050975	2	3.42629265027636e-07
DK	Denmark	""	2021-04-01	Confirmed	231265	2020-03-11	5837213	0.0396190784883128	662	0.00011341028672416
DK	Denmark	""	2021-04-01	Deaths	2423	2020-03-11	5837213	0.00041509535458103	4	6.8525853005538e-07
DK	Denmark	""	2021-04-02	Confirmed	231973	2020-03-11	5837213	0.0397403692481326	708	0.0001212907598198
DK	Denmark	""	2021-04-02	Deaths	2424	2020-03-11	5837213	0.000415266669213544	1	1.71314632513818e-07
DK	Denmark	""	2021-04-03	Confirmed	232718	2020-03-11	5837213	0.0398679986493554	745	0.000127629401222809
DK	Denmark	""	2021-04-03	Deaths	2428	2020-03-11	5837213	0.0004159519277436	4	6.8525853005538e-07
DK	Denmark	""	2021-04-04	Confirmed	233318	2020-03-11	5837213	0.0399707874288637	600	0.000102788779508298
DK	Denmark	""	2021-04-04	Deaths	2429	2020-03-11	5837213	0.000416123242376113	1	1.71314632513818e-07
DK	Denmark	""	2021-04-05	Confirmed	233797	2020-03-11	5837213	0.0400528471378379	479	8.20597089741318e-05
DK	Denmark	""	2021-04-05	Deaths	2430	2020-03-11	5837213	0.000416294557008627	1	1.71314632513872e-07
DK	Denmark	""	2021-04-06	Confirmed	234317	2020-03-11	5837213	0.0401419307467451	520	8.90836089071992e-05
DK	Denmark	""	2021-04-06	Deaths	2432	2020-03-11	5837213	0.000416637186273655	2	3.42629265027636e-07
DK	Denmark	""	2021-04-07	Confirmed	234931	2020-03-11	5837213	0.0402471179311086	614	0.000105187184363496
DK	Denmark	""	2021-04-07	Deaths	2435	2020-03-11	5837213	0.000417151130171196	3	5.13943897541508e-07
DK	Denmark	""	2021-04-08	Confirmed	235648	2020-03-11	5837213	0.040369950522621	717	0.000122832591512419
DK	Denmark	""	2021-04-08	Deaths	2436	2020-03-11	5837213	0.00041732244480371	1	1.71314632513872e-07
DK	Denmark	""	2021-04-09	Confirmed	236346	2020-03-11	5837213	0.0404895281361156	698	0.000119577613494661
DK	Denmark	""	2021-04-09	Deaths	2436	2020-03-11	5837213	0.00041732244480371	0	0
DK	Denmark	""	2021-04-10	Confirmed	237101	2020-03-11	5837213	0.0406188706836636	755	0.000129342547547949
DK	Denmark	""	2021-04-10	Deaths	2439	2020-03-11	5837213	0.000417836388701252	3	5.13943897541508e-07
DK	Denmark	""	2021-04-11	Confirmed	237792	2020-03-11	5837213	0.0407372490947307	691	0.000118378411067058
DK	Denmark	""	2021-04-11	Deaths	2441	2020-03-11	5837213	0.000418179017966279	2	3.4262926502769e-07
DK	Denmark	""	2021-04-12	Confirmed	238306	2020-03-11	5837213	0.0408253048158428	514	8.8055721112118e-05
DK	Denmark	""	2021-04-12	Deaths	2443	2020-03-11	5837213	0.000418521647231307	2	3.42629265027636e-07
DK	Denmark	""	2021-04-13	Confirmed	238869	2020-03-11	5837213	0.0409217549539481	563	9.6450138105289e-05
DK	Denmark	""	2021-04-13	Deaths	2446	2020-03-11	5837213	0.000419035591128849	3	5.13943897541562e-07
DK	Denmark	""	2021-04-14	Confirmed	239532	2020-03-11	5837213	0.0410353365553047	663	0.000113581601356674
DK	Denmark	""	2021-04-14	Deaths	2447	2020-03-11	5837213	0.000419206905761363	1	1.71314632513818e-07
DK	Denmark	""	2021-04-15	Confirmed	240330	2020-03-11	5837213	0.0411720456320508	798	0.000136709076746046
DK	Denmark	""	2021-04-15	Deaths	2449	2020-03-11	5837213	0.00041954953502639	2	3.4262926502769e-07
